,Open,High,Low,Close,Adj Close,Volume,MA50,MA200
66,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,134.4947052001953,120150900,125.12939987182617,105.0364122390747
67,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,136.6565399169922,114459400,125.58440002441407,105.40747478485108
68,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,140.439697265625,157611700,126.1233999633789,105.78948726654053
69,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,140.67552185058594,98390600,126.5968000793457,106.1702997970581
70,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,139.59461975097656,140843800,127.05380004882812,106.53903728485108
71,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,134.7108917236328,142621100,127.41039993286132,106.86567478179931
72,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,129.66989135742188,177523800,127.64360000610351,107.16993732452393
73,133.75,135.3800048828125,130.92999267578125,134.13999938964844,131.81207275390625,106239800,127.93860000610351,107.48227481842041
74,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,132.64732360839844,83305400,128.27780014038086,107.80372486114501
75,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,131.6155548095703,89880900,128.583800201416,108.12726238250733
76,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,135.0056915283203,84183100,128.98480026245116,108.47874988555908
77,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,134.58743286132812,75693800,129.44300018310548,108.81742485046387
78,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,134.73504638671875,71297200,129.87780029296874,109.1581873703003
79,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,133.8493194580078,76774200,130.27740020751952,109.4845248413086
80,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,133.23916625976562,73046600,130.6534002685547,109.80751232147217
81,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,132.9833221435547,64280000,130.97500030517577,110.1349373626709
82,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,133.219482421875,60145100,131.22800018310548,110.45212482452392
83,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,131.07412719726562,80576300,131.4302001953125,110.75082485198975
84,131.25,132.22000122070312,129.47000122070312,130.83999633789062,128.76145935058594,97918500,131.58820007324218,111.04368732452393
85,129.1999969482422,130.0,127.41000366210938,129.7100067138672,127.64942932128906,96856700,131.73740020751953,111.32578735351562
86,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,127.80687713623047,87668800,131.85980010986327,111.60318733215333
87,128.00999450683594,129.72000122070312,125.5999984741211,126.0,123.99834442138672,103916400,131.89220016479493,111.8573998260498
88,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,123.86058044433594,158273000,131.97380020141603,112.1070248413086
89,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,123.35868072509766,111039900,132.01600021362304,112.34611232757568
90,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,119.06794738769531,148199500,131.98760009765624,112.5572998046875
91,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,119.33365631103516,164560400,131.9772001647949,112.77433731079101
92,123.75,127.93000030517578,122.79000091552734,127.79000091552734,125.75992584228516,116307900,131.9754002380371,113.02872482299804
93,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,123.13233184814453,102260900,131.92160034179688,113.26739982604981
94,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,120.12094116210938,112966300,131.7888003540039,113.49306232452392
95,121.75,123.5999984741211,118.62000274658203,120.12999725341797,118.22159576416016,178155000,131.6582002258301,113.70001232147217
96,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,119.49110412597656,153766600,131.5220002746582,113.91568729400635
97,120.93000030517578,121.0,116.20999908447266,116.36000061035156,114.51148223876953,154376600,131.21160018920898,114.0984497833252
98,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,119.16634368896484,129525800,131.01419998168944,114.30783725738526
99,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,118.07398223876953,111943300,130.77440002441406,114.50912475585938
100,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,120.02253723144531,103026500,130.4797999572754,114.72301223754883
101,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,119.1072998046875,88105100,130.2030000305176,114.93052474975586
102,121.41000366210938,124.0,120.41999816894531,123.98999786376953,122.02027893066406,92403800,130.0083999633789,115.1526622390747
103,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,123.57518768310547,115227900,129.86599990844726,115.38308723449707
104,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,122.77803802490234,111932600,129.7729998779297,115.60457473754883
105,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,118.61524963378906,121229700,129.5633999633789,115.80304973602296
106,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,118.08382415771484,185549500,129.43119995117186,115.99659973144531
107,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,121.42982482910156,111912300,129.28059997558594,116.21064971923828
108,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,120.59331512451172,95467100,129.09039993286132,116.40897472381592
109,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,118.18223571777344,88530500,128.91259994506837,116.59259971618653
110,119.54000091552734,121.66000366210938,119.0,120.58999633789062,118.6742935180664,98844700,128.74839981079103,116.765562210083
111,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,119.2844467163086,94071200,128.5547998046875,116.93056221008301
112,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,119.46158599853516,80819200,128.40439971923828,117.11763721466065
113,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,117.99525451660156,85671900,128.2595997619629,117.29363723754882
114,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,120.20951843261719,118323800,128.14599975585938,117.47564975738526
115,123.66000366210938,124.18000030517578,122.48999786376953,123.0,121.04600524902344,75089100,127.96539978027344,117.65054977416992
116,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,123.89994049072266,88651200,127.74599990844726,117.84056228637695
117,126.5,127.12999725341797,125.6500015258789,126.20999908447266,124.20502471923828,80171300,127.48879974365235,118.03194976806641
118,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,125.86817932128906,83466700,127.18839981079101,118.23429977416993
119,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,128.28907775878906,88844600,126.93239974975586,118.43751228332519
120,129.8000030517578,133.0399932861328,129.47000122070312,133.0,130.8871612548828,106686700,126.75119979858398,118.64434978485107
121,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,129.1551055908203,91420000,126.63419998168945,118.85047481536866
122,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,132.29441833496094,91266500,126.68359970092773,119.0665747833252
123,134.94000244140625,135.0,131.66000366210938,132.02999877929688,129.9325408935547,87222800,126.6413996887207,119.28468727111816
124,133.82000732421875,135.0,133.63999938964844,134.5,132.36334228515625,89347100,126.63159957885742,119.50496227264404
125,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,132.0287322998047,84922400,126.63599960327149,119.71976230621338
126,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,132.69793701171875,94264200,126.58499954223633,119.93882480621338
127,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,130.99539184570312,94812300,126.51199966430664,120.14923732757569
128,132.36000061035156,133.75,131.3000030517578,133.5,131.37921142578125,68847100,126.44379959106445,120.3494248199463
129,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,129.84397888183594,84566500,126.36239974975587,120.54326232910157
130,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,132.1862030029297,78657500,126.34099990844726,120.73814987182617
131,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,132.57981872558594,66905100,126.33279983520508,120.93298736572265
132,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,132.25506591796875,66015800,126.3131999206543,121.12533737182618
133,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,131.45794677734375,107760100,126.32099990844726,121.3158498764038
134,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,131.3594970703125,151101000,126.37379989624023,121.4979623413086
135,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,129.3716278076172,109839500,126.40879989624024,121.66663738250732
136,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,130.43447875976562,75135100,126.46219985961915,121.84672485351562
137,131.19000244140625,131.49000549316406,126.69999694824219,127.8499984741211,125.8189697265625,137564700,126.49919982910156,122.004337348938
138,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,126.06498718261719,84000900,126.54399993896484,122.15304988861084
139,127.88999938964844,129.75,127.12999725341797,129.74000549316406,127.678955078125,78128300,126.63180007934571,122.31674991607666
140,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,128.359130859375,78973300,126.81620025634766,122.48143745422364
141,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,125.0468978881836,88071200,126.92800018310547,122.65146244049072
142,123.5,126.2699966430664,122.7699966430664,125.91000366210938,124.12024688720703,126142800,126.8904002380371,122.81793746948242
143,123.4000015258789,124.63999938964844,122.25,122.7699966430664,121.0248794555664,112172300,126.8434001159668,122.95773746490478
144,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,123.19361114501953,105861300,126.90160018920898,123.11632495880127
145,126.25,127.88999938964844,125.8499984741211,127.44999694824219,125.63835906982422,81918000,127.04800018310547,123.27837493896484
146,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,124.47514343261719,74244600,127.1450001525879,123.42877490997314
147,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,123.07530975341797,63342900,127.31480010986328,123.5217248916626
148,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,122.91759490966797,92612000,127.38680023193359,123.60048740386964
149,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,125.50035095214844,76857100,127.5334001159668,123.68871238708496
150,127.81999969482422,128.0,125.20999908447266,125.43000030517578,123.64707946777344,79295400,127.60280014038086,123.76554988861083
151,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,125.2933349609375,63092900,127.72420013427734,123.83153739929199
152,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,125.09618377685547,72009500,127.78240020751953,123.9104748916626
153,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,125.0468978881836,56575900,127.80800018310546,123.98108737945557
154,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,123.49919891357422,94625600,127.8184001159668,124.06061237335206
155,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,122.83873748779297,71311100,127.9000001525879,124.11861236572265
156,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,122.51342010498047,67637100,127.98580017089844,124.16496234893799
